2023-02-11T03:36:55.850727-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T04:26:44.078202-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:26:44.079198-0300 | DEBUG | Database URI: <SQLAlchemy postgresql+pg8000://postgres:***@localhost/alpha_store_mock>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:26:44.079198-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:26:44.083203-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:26:44.083203-0300 | INFO | App started | main.py:31
2023-02-11T04:26:44.183199-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:26:44.183199-0300 | DEBUG | Database URI: <SQLAlchemy postgresql+pg8000://postgres:***@localhost/alpha_store_mock>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:26:44.183199-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:26:44.185195-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:26:44.185195-0300 | INFO | App started | main.py:31
2023-02-11T04:27:22.149735-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:22.149735-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:22.149735-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:22.152734-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:22.152734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:22.343736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:22.343736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:22.343736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:22.346734-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:22.346734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:22.515736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:22.515736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:22.515736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:22.518734-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:22.518734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:22.796735-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:22.796735-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:22.797736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:22.800734-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:22.800734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:22.991736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:22.992737-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:22.992737-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:22.995734-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:22.995734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:23.194736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:23.194736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:23.194736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:23.196732-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:23.196732-0300 | INFO | App started | main.py:31
2023-02-11T04:27:23.415736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:23.415736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:23.416735-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:23.419733-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:23.419733-0300 | INFO | App started | main.py:31
2023-02-11T04:27:23.602739-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:23.603733-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:23.603733-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:23.607736-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:23.607736-0300 | INFO | App started | main.py:31
2023-02-11T04:27:23.827736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:23.828737-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:23.828737-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:23.831735-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:23.832737-0300 | INFO | App started | main.py:31
2023-02-11T04:27:24.039734-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:24.039734-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:24.039734-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:24.043735-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:24.044734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:24.218735-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:24.219737-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:24.219737-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:24.221733-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:24.222734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:24.381734-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:24.381734-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:24.382737-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:24.384736-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:24.384736-0300 | INFO | App started | main.py:31
2023-02-11T04:27:24.548736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:24.549736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:24.549736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:24.552737-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:24.553734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:24.760741-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:24.761736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:24.761736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:24.765736-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:24.765736-0300 | INFO | App started | main.py:31
2023-02-11T04:27:25.082738-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:25.083736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:25.083736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:25.087738-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:25.087738-0300 | INFO | App started | main.py:31
2023-02-11T04:27:25.369737-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:25.370742-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:25.370742-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:25.373735-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:25.374734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:25.571736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:25.571736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:25.572736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:25.574735-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:25.574735-0300 | INFO | App started | main.py:31
2023-02-11T04:27:25.772736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:25.772736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:25.772736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:25.776736-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:25.776736-0300 | INFO | App started | main.py:31
2023-02-11T04:27:25.964737-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:25.965737-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:25.965737-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:25.969738-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:25.970736-0300 | INFO | App started | main.py:31
2023-02-11T04:27:26.171738-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:26.171738-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:26.172739-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:26.175735-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:26.175735-0300 | INFO | App started | main.py:31
2023-02-11T04:27:26.405734-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:26.405734-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:26.405734-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:26.409734-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:26.409734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:26.589734-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:26.589734-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:26.590735-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:26.593733-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:26.593733-0300 | INFO | App started | main.py:31
2023-02-11T04:27:26.776738-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:26.777735-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:26.777735-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:26.780736-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:26.780736-0300 | INFO | App started | main.py:31
2023-02-11T04:27:26.969735-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:26.970736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:26.970736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:26.972735-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:26.972735-0300 | INFO | App started | main.py:31
2023-02-11T04:27:27.160736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:27.161737-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:27.161737-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:27.164734-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:27.164734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:27.422736-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:27.422736-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:27.422736-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:27.426734-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:27.426734-0300 | INFO | App started | main.py:31
2023-02-11T04:27:27.586735-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:27.586735-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:27.586735-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:27.589735-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:27.589735-0300 | INFO | App started | main.py:31
2023-02-11T04:27:27.783735-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:27:27.783735-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:27:27.783735-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:27:27.787733-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:27:27.787733-0300 | INFO | App started | main.py:31
2023-02-11T04:29:41.035773-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:29:41.035773-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:29:41.035773-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:29:41.037773-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:29:41.037773-0300 | INFO | App started | main.py:31
2023-02-11T04:29:41.236777-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:29:41.236777-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:29:41.237777-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:29:41.240777-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:29:41.240777-0300 | INFO | App started | main.py:31
2023-02-11T04:29:41.487774-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:29:41.487774-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:29:41.487774-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:29:41.490774-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:29:41.490774-0300 | INFO | App started | main.py:31
2023-02-11T04:29:41.667778-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T04:29:41.667778-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:48
2023-02-11T04:29:41.667778-0300 | INFO | Auth models configured | models.py:55
2023-02-11T04:29:41.672777-0300 | INFO | Auth configured | views.py:11
2023-02-11T04:29:41.672777-0300 | INFO | App started | main.py:31
2023-02-11T04:29:41.862772-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
