2023-02-10T03:24:28.096291-0300 | INFO | Connected in alpha_store with app testing status: False | models.py:45
2023-02-10T20:14:51.056992-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:51.056992-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:51.058991-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:51.058991-0300 | INFO | App started | main.py:28
2023-02-10T20:14:57.714045-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:57.714045-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:57.714045-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:57.715076-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:57.715076-0300 | INFO | App started | main.py:28
2023-02-10T20:14:57.949400-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:57.949400-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:57.950399-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:57.952398-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:57.952398-0300 | INFO | App started | main.py:28
2023-02-10T20:14:58.088397-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:58.089397-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:58.089397-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:58.091398-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:58.091398-0300 | INFO | App started | main.py:28
2023-02-10T20:14:58.224396-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:58.224396-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:58.224396-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:58.226394-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:58.226394-0300 | INFO | App started | main.py:28
2023-02-10T20:14:58.351395-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:58.351395-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:58.351395-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:58.352395-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:58.352395-0300 | INFO | App started | main.py:28
2023-02-10T20:14:58.482400-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:58.483396-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:58.483396-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:58.484396-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:58.485395-0300 | INFO | App started | main.py:28
2023-02-10T20:14:58.639395-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:58.639395-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:58.639395-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:58.641395-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:58.641395-0300 | INFO | App started | main.py:28
2023-02-10T20:14:58.795629-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:58.795629-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:58.796629-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:58.798628-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:58.798628-0300 | INFO | App started | main.py:28
2023-02-10T20:14:58.932643-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:58.932643-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:58.933645-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:58.934643-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:58.935644-0300 | INFO | App started | main.py:28
2023-02-10T20:14:59.078643-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:59.079642-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:59.079642-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:59.081644-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:59.082649-0300 | INFO | App started | main.py:28
2023-02-10T20:14:59.318642-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:59.318642-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:59.318642-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:59.320642-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:59.320642-0300 | INFO | App started | main.py:28
2023-02-10T20:14:59.449645-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:59.449645-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:59.449645-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:59.450649-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:59.451644-0300 | INFO | App started | main.py:28
2023-02-10T20:14:59.582641-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:14:59.582641-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:14:59.582641-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:14:59.584640-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:14:59.584640-0300 | INFO | App started | main.py:28
2023-02-10T20:16:16.787930-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:16.787930-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:16.788930-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:16.789930-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:16.789930-0300 | INFO | App started | main.py:28
2023-02-10T20:16:16.910934-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:16.910934-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:16.910934-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:16.912929-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:16.912929-0300 | INFO | App started | main.py:28
2023-02-10T20:16:17.045936-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:17.046932-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:17.046932-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:17.047930-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:17.048934-0300 | INFO | App started | main.py:28
2023-02-10T20:16:17.177958-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:17.177958-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:17.177958-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:17.178929-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:17.179929-0300 | INFO | App started | main.py:28
2023-02-10T20:16:17.305941-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:17.305941-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:17.305941-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:17.306940-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:17.306940-0300 | INFO | App started | main.py:28
2023-02-10T20:16:17.546471-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:17.546471-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:17.546471-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:17.547471-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:17.548470-0300 | INFO | App started | main.py:28
2023-02-10T20:16:17.687590-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:17.687590-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:17.688592-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:17.689592-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:17.689592-0300 | INFO | App started | main.py:28
2023-02-10T20:16:17.863587-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:17.863587-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:17.864588-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:17.866585-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:17.866585-0300 | INFO | App started | main.py:28
2023-02-10T20:16:18.055585-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:18.055585-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:18.055585-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:18.057586-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:18.058589-0300 | INFO | App started | main.py:28
2023-02-10T20:16:18.203588-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:18.204587-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:18.204587-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:18.206587-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:18.206587-0300 | INFO | App started | main.py:28
2023-02-10T20:16:18.333647-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:18.333647-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:18.333647-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:18.335642-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:18.335642-0300 | INFO | App started | main.py:28
2023-02-10T20:16:18.572293-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:18.572293-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:18.572293-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:18.574291-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:18.574291-0300 | INFO | App started | main.py:28
2023-02-10T20:16:18.715298-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:16:18.715298-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:16:18.715298-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:16:18.716299-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:16:18.716299-0300 | INFO | App started | main.py:28
2023-02-10T20:17:33.563836-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:17:33.563836-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:17:33.563836-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:17:33.564836-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:17:33.564836-0300 | INFO | App started | main.py:28
2023-02-10T20:17:33.744839-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:17:33.744839-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:17:33.745839-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:17:33.746839-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:17:33.746839-0300 | INFO | App started | main.py:28
2023-02-10T20:17:34.005838-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:17:34.005838-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:17:34.005838-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:17:34.007837-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:17:34.007837-0300 | INFO | App started | main.py:28
2023-02-10T20:17:34.179840-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:17:34.179840-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:17:34.180838-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:17:34.182863-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:17:34.182863-0300 | INFO | App started | main.py:28
2023-02-10T20:17:34.367838-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:17:34.367838-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:17:34.367838-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:17:34.368836-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:17:34.369836-0300 | INFO | App started | main.py:28
2023-02-10T20:17:34.536841-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:17:34.536841-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:17:34.536841-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:17:34.537840-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:17:34.538838-0300 | INFO | App started | main.py:28
2023-02-10T20:17:34.714836-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:17:34.714836-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:17:34.715836-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:17:34.715836-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:17:34.716836-0300 | INFO | App started | main.py:28
2023-02-10T20:17:35.034840-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-10T20:17:35.034840-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-10T20:17:35.034840-0300 | INFO | Auth models configured | models.py:54
2023-02-10T20:17:35.035838-0300 | INFO | Auth configured | views.py:10
2023-02-10T20:17:35.035838-0300 | INFO | App started | main.py:28
